trial_id,U_exp,K_exp,D_exp,base_level_fall,divide_migration_distance,relief_at_steady_state,time_back_to_steady_state
938,-3.4326171875,-6.9208984375,-1.9951171875,1.25439453125,300.0,18752.8281602,52876000
939,-3.4326171875,-6.9208984375,-2.0634765625,1.37451171875,0.0,18763.7638253,52895000
940,-3.4326171875,-6.9208984375,-2.0634765625,1.25439453125,0.0,18763.7638253,52876000
941,-3.7001953125,-6.7001953125,-2.4951171875,-0.87548828125,0.0,10093.2561294,50724000
942,-3.9326171875,-6.7001953125,-2.4951171875,-0.87548828125,0.0,5933.28999328,50911000
943,-3.7001953125,-6.4208984375,-2.4951171875,-0.87548828125,0.0,6309.57509325,34310000
944,-3.7001953125,-6.7001953125,-1.5634765625,-0.87548828125,0.0,8470.67012576,47434000
945,-3.7001953125,-6.7001953125,-2.4951171875,0.50439453125,0.0,10093.2561294,50724000
946,-3.7001953125,-6.4208984375,-1.5634765625,0.50439453125,0.0,4961.90840926,27593000
947,-3.9326171875,-6.7001953125,-1.5634765625,0.50439453125,0.0,4924.67778263,46716000
948,-3.9326171875,-6.4208984375,-2.4951171875,0.50439453125,0.0,3717.22825609,34733000
949,-3.9326171875,-6.4208984375,-1.5634765625,-0.87548828125,0.0,2900.2401489,27726000
950,-3.9326171875,-6.4208984375,-1.5634765625,0.50439453125,0.0,2900.2401489,27726000
951,-4.7001953125,-5.7001953125,-1.4951171875,0.62451171875,0.0,108.122355578,7414000
952,-4.9326171875,-5.7001953125,-1.4951171875,0.62451171875,0.0,62.9748123472,7375000
953,-4.7001953125,-5.4208984375,-1.4951171875,0.62451171875,100.0,40.3387162602,9817000
954,-4.7001953125,-5.7001953125,-2.5634765625,0.62451171875,0.0,83.9726110396,14783000
955,-4.7001953125,-5.7001953125,-1.4951171875,-0.99560546875,0.0,108.122355578,7414000
956,-4.7001953125,-5.4208984375,-2.5634765625,-0.99560546875,0.0,44.236720068800004,7266000
957,-4.9326171875,-5.7001953125,-2.5634765625,-0.99560546875,0.0,47.5087416257,11752000
958,-4.9326171875,-5.4208984375,-1.4951171875,-0.99560546875,0.0,23.929962844699997,10257000
959,-4.9326171875,-5.4208984375,-2.5634765625,0.62451171875,500.0,26.9127450712,13268000
960,-4.9326171875,-5.4208984375,-2.5634765625,-0.99560546875,0.0,26.9127450712,12634000
961,-4.5751953125,-6.3251953125,-2.3701171875,1.56201171875,100.0,701.971179105,42348000
962,-3.5576171875,-6.3251953125,-2.3701171875,1.56201171875,0.0,7003.1428419,27953000
963,-4.5751953125,-5.0458984375,-2.3701171875,1.56201171875,10600.0,24.7272963187,13859000
964,-4.5751953125,-6.3251953125,-1.1884765625,1.56201171875,600.0,486.83906662199996,42393000
965,-4.5751953125,-6.3251953125,-2.3701171875,-0.05810546875,0.0,701.971179105,28890000
966,-4.5751953125,-5.0458984375,-1.1884765625,-0.05810546875,0.0,22.649891600900002,6759000
967,-3.5576171875,-6.3251953125,-1.1884765625,-0.05810546875,0.0,4839.82285071,20038000
968,-3.5576171875,-5.0458984375,-2.3701171875,-0.05810546875,0.0,246.387869946,5787000
969,-3.5576171875,-5.0458984375,-1.1884765625,1.56201171875,900.0,249.996202262,16186000
970,-3.5576171875,-5.0458984375,-1.1884765625,-0.05810546875,0.0,249.996202262,19283000
971,-3.5751953125,-5.3251953125,-1.3701171875,0.06201171875,0.0,439.47192667900003,6058000
972,-4.5576171875,-5.3251953125,-1.3701171875,0.06201171875,0.0,44.4887704984,12531000
973,-3.5751953125,-6.0458984375,-1.3701171875,0.06201171875,0.0,3031.85432029,13554000
974,-3.5751953125,-5.3251953125,-2.1884765625,0.06201171875,0.0,453.565723351,8989000
975,-3.5751953125,-5.3251953125,-1.3701171875,1.44189453125,200.0,439.47192667900003,9170000
976,-3.5751953125,-6.0458984375,-2.1884765625,1.44189453125,0.0,3530.3669533,15355000
977,-4.5576171875,-5.3251953125,-2.1884765625,1.44189453125,2600.0,47.5431212633,16610000
978,-4.5576171875,-6.0458984375,-1.3701171875,1.44189453125,0.0,317.664466766,13591000
979,-4.5576171875,-6.0458984375,-2.1884765625,0.06201171875,0.0,388.429753341,16075000
980,-4.5576171875,-6.0458984375,-2.1884765625,1.44189453125,0.0,388.429753341,16075000
981,-3.0751953125,-6.8251953125,-2.8701171875,0.81201171875,0.0,42737.4321739,50949000
982,-4.0576171875,-6.8251953125,-2.8701171875,0.81201171875,0.0,4449.38371956,52903000
983,-3.0751953125,-6.5458984375,-2.8701171875,0.81201171875,0.0,34785.679918199996,45023000
984,-3.0751953125,-6.8251953125,-1.6884765625,0.81201171875,0.0,45210.3550634,59561000
985,-3.0751953125,-6.8251953125,-2.8701171875,0.69189453125,0.0,42737.4321739,50949000
986,-3.0751953125,-6.5458984375,-1.6884765625,0.69189453125,0.0,27423.079767900002,35956000
987,-4.0576171875,-6.8251953125,-1.6884765625,0.69189453125,0.0,4385.08240364,61947000
988,-4.0576171875,-6.5458984375,-2.8701171875,0.69189453125,0.0,3820.52556921,46915000
989,-4.0576171875,-6.5458984375,-1.6884765625,0.81201171875,0.0,2909.53787052,36652000
990,-4.0576171875,-6.5458984375,-1.6884765625,0.69189453125,0.0,2909.53787052,36652000
991,-4.0751953125,-5.8251953125,-1.8701171875,-0.68798828125,0.0,641.993485532,9620000
992,-3.0576171875,-5.8251953125,-1.8701171875,-0.68798828125,0.0,6519.30330616,9460000
993,-4.0751953125,-5.5458984375,-1.8701171875,-0.68798828125,0.0,243.117778984,10085000
994,-4.0751953125,-5.8251953125,-2.6884765625,-0.68798828125,0.0,684.632971528,10130000
995,-4.0751953125,-5.8251953125,-1.8701171875,-0.80810546875,0.0,641.993485532,9620000
996,-4.0751953125,-5.5458984375,-2.6884765625,-0.80810546875,0.0,248.85622996,19036000
997,-3.0576171875,-5.8251953125,-2.6884765625,-0.80810546875,0.0,7083.622365700001,10087000
998,-3.0576171875,-5.5458984375,-1.8701171875,-0.80810546875,0.0,2476.41068705,8626000
999,-3.0576171875,-5.5458984375,-2.6884765625,-0.68798828125,0.0,3312.70257961,5770000
1000,-3.0576171875,-5.5458984375,-2.6884765625,-0.80810546875,0.0,3312.70257961,5770000
1001,-4.3251953125,-6.5751953125,-1.1201171875,-0.31298828125,0.0,1337.34781863,31305000
1002,-3.3076171875,-6.5751953125,-1.1201171875,-0.31298828125,0.0,14511.8314277,32868000
1003,-4.3251953125,-5.2958984375,-1.1201171875,-0.31298828125,0.0,69.0354687542,12613000
1004,-4.3251953125,-6.5751953125,-1.9384765625,-0.31298828125,0.0,1848.10113574,42294000
1005,-4.3251953125,-6.5751953125,-1.1201171875,1.06689453125,0.0,1337.34781863,31305000
1006,-4.3251953125,-5.2958984375,-1.9384765625,1.06689453125,200.0,74.31959048899999,7675000
1007,-3.3076171875,-6.5751953125,-1.9384765625,1.06689453125,0.0,18388.454435900003,40715000
1008,-3.3076171875,-5.2958984375,-1.1201171875,1.06689453125,0.0,782.027909955,6133000
1009,-3.3076171875,-5.2958984375,-1.9384765625,-0.31298828125,0.0,794.732903012,7998000
1010,-3.3076171875,-5.2958984375,-1.9384765625,1.06689453125,0.0,794.732903012,7998000
1011,-3.3251953125,-5.5751953125,-2.1201171875,1.18701171875,0.0,1401.80644649,19884000
1012,-4.3076171875,-5.5751953125,-2.1201171875,1.18701171875,400.0,151.367177536,12580000
1013,-3.3251953125,-6.2958984375,-2.1201171875,1.18701171875,0.0,10579.5418547,25055000
1014,-3.3251953125,-5.5751953125,-2.9384765625,1.18701171875,0.0,1513.97263165,9438000
1015,-3.3251953125,-5.5751953125,-2.1201171875,-0.43310546875,0.0,1401.80644649,17936000
1016,-3.3251953125,-6.2958984375,-2.9384765625,-0.43310546875,0.0,11360.7789677,26531000
1017,-4.3076171875,-5.5751953125,-2.9384765625,-0.43310546875,0.0,154.8893961,9518000
1018,-4.3076171875,-6.2958984375,-2.1201171875,-0.43310546875,0.0,1161.45579213,26022000
1019,-4.3076171875,-6.2958984375,-2.9384765625,1.18701171875,0.0,1255.22268483,27825000
1020,-4.3076171875,-6.2958984375,-2.9384765625,-0.43310546875,0.0,1255.22268483,27825000
1021,-3.8251953125,-6.0751953125,-1.6201171875,0.43701171875,0.0,1875.21357854,14620000
1022,-4.8076171875,-6.0751953125,-1.6201171875,0.43701171875,0.0,202.58800898799998,15092000
1023,-3.8251953125,-6.7958984375,-1.6201171875,0.43701171875,0.0,7573.98369582,55732000
1024,-3.8251953125,-6.0751953125,-1.4384765625,0.43701171875,0.0,1781.1136522999998,13998000
1025,-3.8251953125,-6.0751953125,-1.6201171875,0.31689453125,0.0,1875.21357854,14620000
1026,-3.8251953125,-6.7958984375,-1.4384765625,0.31689453125,0.0,7171.69295818,52363000
1027,-4.8076171875,-6.0751953125,-1.4384765625,0.31689453125,0.0,197.60492465599998,14825000
1028,-4.8076171875,-6.7958984375,-1.6201171875,0.31689453125,0.0,821.3087504619999,57458000
1029,-4.8076171875,-6.7958984375,-1.4384765625,0.43701171875,0.0,755.460352875,53833000
1030,-4.8076171875,-6.7958984375,-1.4384765625,0.31689453125,0.0,755.460352875,53833000
1031,-4.8251953125,-5.0751953125,-2.6201171875,1.93701171875,9900.0,15.4278201721,12955000
1032,-3.8076171875,-5.0751953125,-2.6201171875,1.93701171875,1500.0,154.694978636,6821000
1033,-4.8251953125,-5.7958984375,-2.6201171875,1.93701171875,1400.0,119.844402073,15624000
1034,-4.8251953125,-5.0751953125,-2.4384765625,1.93701171875,6000.0,14.5809990474,9648000
1035,-4.8251953125,-5.0751953125,-2.6201171875,1.81689453125,10500.0,15.4278201721,16154000
1036,-4.8251953125,-5.7958984375,-2.4384765625,1.81689453125,200.0,116.685966658,13890000
1037,-3.8076171875,-5.0751953125,-2.4384765625,1.81689453125,2300.0,151.67072648200002,8163000
1038,-3.8076171875,-5.7958984375,-2.6201171875,1.81689453125,0.0,1140.59846424,9324000
1039,-3.8076171875,-5.7958984375,-2.4384765625,1.93701171875,0.0,1156.86315499,9410000
1040,-3.8076171875,-5.7958984375,-2.4384765625,1.81689453125,0.0,1156.86315499,9410000
1041,-4.7626953125,-6.0126953125,-1.3076171875,-0.96923828125,0.0,184.224358863,12804000
1042,-4.2451171875,-6.0126953125,-1.3076171875,-0.96923828125,0.0,595.927503407,12576000
1043,-4.7626953125,-6.3583984375,-1.3076171875,-0.96923828125,0.0,361.025448754,23471000
1044,-4.7626953125,-6.0126953125,-2.7509765625,-0.96923828125,0.0,230.991178407,15446000
1045,-4.7626953125,-6.0126953125,-1.3076171875,0.41064453125,0.0,184.224358863,12804000
1046,-4.7626953125,-6.3583984375,-2.7509765625,0.41064453125,0.0,508.690144016,31967000
1047,-4.2451171875,-6.0126953125,-2.7509765625,0.41064453125,0.0,746.8622012669999,15175000
1048,-4.2451171875,-6.3583984375,-1.3076171875,0.41064453125,0.0,1156.27426038,22936000
1049,-4.2451171875,-6.3583984375,-2.7509765625,-0.96923828125,0.0,1662.76787163,31878000
1050,-4.2451171875,-6.3583984375,-2.7509765625,0.41064453125,0.0,1662.76787163,31878000
1051,-3.7626953125,-5.0126953125,-2.3076171875,0.53076171875,0.0,152.234680316,13133000
1052,-3.2451171875,-5.0126953125,-2.3076171875,0.53076171875,0.0,483.88673877800005,7569000
1053,-3.7626953125,-5.3583984375,-2.3076171875,0.53076171875,0.0,316.48126725,7368000
1054,-3.7626953125,-5.0126953125,-1.7509765625,0.53076171875,0.0,144.188714132,4388000
1055,-3.7626953125,-5.0126953125,-2.3076171875,1.91064453125,2200.0,152.234680316,12830000
1056,-3.7626953125,-5.3583984375,-1.7509765625,1.91064453125,900.0,323.445490979,12084000
1057,-3.2451171875,-5.0126953125,-1.7509765625,1.91064453125,700.0,462.56819788,7107000
1058,-3.2451171875,-5.3583984375,-2.3076171875,1.91064453125,0.0,1195.71210346,4068000
1059,-3.2451171875,-5.3583984375,-1.7509765625,0.53076171875,0.0,1097.93539572,6239000
1060,-3.2451171875,-5.3583984375,-1.7509765625,1.91064453125,400.0,1097.93539572,10309000
1061,-3.2626953125,-6.5126953125,-1.8076171875,-0.21923828125,0.0,17669.250933799998,35822000
1062,-3.7451171875,-6.5126953125,-1.8076171875,-0.21923828125,0.0,5946.90916512,36329000
1063,-3.2626953125,-5.8583984375,-1.8076171875,-0.21923828125,0.0,4489.63670537,10232000
1064,-3.2626953125,-6.5126953125,-2.2509765625,-0.21923828125,0.0,19766.2244503,39910000
1065,-3.2626953125,-6.5126953125,-1.8076171875,1.16064453125,0.0,17669.250933799998,35822000
1066,-3.2626953125,-5.8583984375,-2.2509765625,1.16064453125,0.0,4587.59707306,10405000
1067,-3.7451171875,-6.5126953125,-2.2509765625,1.16064453125,0.0,6560.25374478,39896000
1068,-3.7451171875,-5.8583984375,-1.8076171875,1.16064453125,0.0,1447.75569508,10089000
1069,-3.7451171875,-5.8583984375,-2.2509765625,-0.21923828125,0.0,1536.16487627,10541000
1070,-3.7451171875,-5.8583984375,-2.2509765625,1.16064453125,0.0,1536.16487627,10541000
1071,-4.2626953125,-5.5126953125,-2.8076171875,1.28076171875,0.0,152.746720873,10957000
1072,-4.7451171875,-5.5126953125,-2.8076171875,1.28076171875,300.0,49.012403303599996,11165000
1073,-4.2626953125,-6.8583984375,-2.8076171875,1.28076171875,0.0,2772.14208848,52938000
1074,-4.2626953125,-5.5126953125,-1.2509765625,1.28076171875,0.0,166.869267546,4998000
1075,-4.2626953125,-5.5126953125,-2.8076171875,-0.33935546875,0.0,152.746720873,8602000
1076,-4.2626953125,-6.8583984375,-1.2509765625,-0.33935546875,0.0,2725.76184559,50110000
1077,-4.7451171875,-5.5126953125,-1.2509765625,-0.33935546875,0.0,42.488581663000005,15967000
1078,-4.7451171875,-6.8583984375,-2.8076171875,-0.33935546875,0.0,911.856416533,50942000
1079,-4.7451171875,-6.8583984375,-1.2509765625,1.28076171875,0.0,899.557794508,52224000
1080,-4.7451171875,-6.8583984375,-1.2509765625,-0.33935546875,0.0,899.557794508,50227000
1081,-4.0126953125,-6.7626953125,-2.0576171875,1.65576171875,-100.0,4926.8371443999995,52841000
1082,-4.9951171875,-6.7626953125,-2.0576171875,1.65576171875,0.0,513.935076634,52943000
1083,-4.0126953125,-6.1083984375,-2.0576171875,1.65576171875,0.0,1486.7278882,17461000
1084,-4.0126953125,-6.7626953125,-2.0009765625,1.65576171875,0.0,4915.34738114,52739000
1085,-4.0126953125,-6.7626953125,-2.0576171875,0.78564453125,-100.0,4926.8371443999995,52816000
1086,-4.0126953125,-6.1083984375,-2.0009765625,0.78564453125,0.0,1450.76173757,17070000
1087,-4.9951171875,-6.7626953125,-2.0009765625,0.78564453125,0.0,513.566508355,52912000
1088,-4.9951171875,-6.1083984375,-2.0576171875,0.78564453125,0.0,164.84314273799998,18428000
1089,-4.9951171875,-6.1083984375,-2.0009765625,1.65576171875,1000.0,158.062275121,28853000
1090,-4.9951171875,-6.1083984375,-2.0009765625,0.78564453125,0.0,158.062275121,17779000
1091,-3.0126953125,-5.7626953125,-1.0576171875,0.15576171875,0.0,5079.91053522,7219000
1092,-3.9951171875,-5.7626953125,-1.0576171875,0.15576171875,0.0,554.975988866,7489000
1093,-3.0126953125,-5.1083984375,-1.0576171875,0.15576171875,0.0,944.173578834,5262000
1094,-3.0126953125,-5.7626953125,-1.0009765625,0.15576171875,0.0,4833.37215699,6984000
1095,-3.0126953125,-5.7626953125,-1.0576171875,-0.71435546875,0.0,5079.91053522,7219000
1096,-3.0126953125,-5.1083984375,-1.0009765625,-0.71435546875,0.0,1008.43279014,4312000
1097,-3.9951171875,-5.7626953125,-1.0009765625,-0.71435546875,0.0,533.482912963,7265000
1098,-3.9951171875,-5.1083984375,-1.0576171875,-0.71435546875,0.0,95.75704218770001,8400000
1099,-3.9951171875,-5.1083984375,-1.0009765625,0.15576171875,0.0,99.6730667998,10550000
1100,-3.9951171875,-5.1083984375,-1.0009765625,-0.71435546875,0.0,99.6730667998,10552000
1101,-3.5126953125,-6.2626953125,-2.5576171875,0.90576171875,0.0,6879.37029319,24767000
1102,-3.4951171875,-6.2626953125,-2.5576171875,0.90576171875,0.0,7149.51947413,24732000
1103,-3.5126953125,-5.6083984375,-2.5576171875,0.90576171875,0.0,1388.78497555,6489000
1104,-3.5126953125,-6.2626953125,-2.5009765625,0.90576171875,0.0,6753.11574833,24360000
1105,-3.5126953125,-6.2626953125,-2.5576171875,0.03564453125,0.0,6879.37029319,24767000
1106,-3.5126953125,-5.6083984375,-2.5009765625,0.03564453125,0.0,1029.33833311,19043000
1107,-3.4951171875,-6.2626953125,-2.5009765625,0.03564453125,0.0,7021.19083877,24327000
1108,-3.4951171875,-5.6083984375,-2.5576171875,0.03564453125,0.0,1060.43345159,9857000
1109,-3.4951171875,-5.6083984375,-2.5009765625,0.90576171875,0.0,1445.25668532,11038000
1110,-3.4951171875,-5.6083984375,-2.5009765625,0.03564453125,0.0,1445.25668532,11108000
1111,-4.5126953125,-5.2626953125,-1.5576171875,-0.59423828125,0.0,49.9481371567,3496000
1112,-4.4951171875,-5.2626953125,-1.5576171875,-0.59423828125,0.0,45.4689349812,10687000
1113,-4.5126953125,-6.6083984375,-1.5576171875,-0.59423828125,0.0,1119.37882447,40040000
1114,-4.5126953125,-5.2626953125,-1.5009765625,-0.59423828125,0.0,42.9137641848,10491000
1115,-4.5126953125,-5.2626953125,-1.5576171875,1.53564453125,0.0,49.9481371567,3496000
1116,-4.5126953125,-6.6083984375,-1.5009765625,1.53564453125,0.0,1090.68754232,41093000
1117,-4.4951171875,-5.2626953125,-1.5009765625,1.53564453125,2800.0,46.2957196042,9722000
1118,-4.4951171875,-6.6083984375,-1.5576171875,1.53564453125,0.0,1164.70355544,41981000
1119,-4.4951171875,-6.6083984375,-1.5009765625,-0.59423828125,0.0,1147.19483832,39435000
1120,-4.4951171875,-6.6083984375,-1.5009765625,1.53564453125,0.0,1147.19483832,41411000
1121,-4.6376953125,-6.6376953125,-2.6826171875,0.34326171875,0.0,1219.9691251,56725000
1122,-3.1201171875,-6.6376953125,-2.6826171875,0.34326171875,0.0,38380.018606699996,54847000
1123,-4.6376953125,-6.9833984375,-2.6826171875,0.34326171875,0.0,1165.53662609,52908000
1124,-4.6376953125,-6.6376953125,-2.1259765625,0.34326171875,0.0,1064.60312778,49678000
1125,-4.6376953125,-6.6376953125,-2.6826171875,0.59814453125,0.0,1219.9691251,56725000
1126,-4.6376953125,-6.9833984375,-2.1259765625,0.59814453125,0.0,1167.8255349,52927000
1127,-3.1201171875,-6.6376953125,-2.1259765625,0.59814453125,0.0,32513.661941000002,46755000
1128,-3.1201171875,-6.9833984375,-2.6826171875,0.59814453125,0.0,38428.7785427,50949000
1129,-3.1201171875,-6.9833984375,-2.1259765625,0.34326171875,0.0,38466.2103115,50949000
1130,-3.1201171875,-6.9833984375,-2.1259765625,0.59814453125,0.0,38466.2103115,50949000
1131,-3.6376953125,-5.6376953125,-1.6826171875,1.84326171875,0.0,1033.3937659,6438000
1132,-4.1201171875,-5.6376953125,-1.6826171875,1.84326171875,200.0,254.64793526900002,14495000
1133,-3.6376953125,-5.9833984375,-1.6826171875,1.84326171875,0.0,2412.36701873,12511000
1134,-3.6376953125,-5.6376953125,-1.1259765625,1.84326171875,0.0,936.022377086,6041000
1135,-3.6376953125,-5.6376953125,-1.6826171875,-0.90185546875,0.0,1033.3937659,6438000
1136,-3.6376953125,-5.9833984375,-1.1259765625,-0.90185546875,0.0,2010.49174444,10782000
1137,-4.1201171875,-5.6376953125,-1.1259765625,-0.90185546875,0.0,310.890075456,6062000
1138,-4.1201171875,-5.9833984375,-1.6826171875,-0.90185546875,0.0,793.043202801,12476000
1139,-4.1201171875,-5.9833984375,-1.1259765625,1.84326171875,0.0,673.0581883369999,10941000
1140,-4.1201171875,-5.9833984375,-1.1259765625,-0.90185546875,0.0,673.0581883369999,10941000
1141,-3.1376953125,-6.1376953125,-2.1826171875,-0.40673828125,0.0,11277.6871205,17646000
1142,-4.6201171875,-6.1376953125,-2.1826171875,-0.40673828125,0.0,406.985750438,19096000
1143,-3.1376953125,-5.4833984375,-2.1826171875,-0.40673828125,0.0,1851.72942721,7882000
1144,-3.1376953125,-6.1376953125,-2.6259765625,-0.40673828125,0.0,11991.742450799999,18598000
1145,-3.1376953125,-6.1376953125,-2.1826171875,-0.15185546875,0.0,11277.6871205,17646000
1146,-3.1376953125,-5.4833984375,-2.6259765625,-0.15185546875,0.0,1778.2872446,7605000
1147,-4.6201171875,-6.1376953125,-2.6259765625,-0.15185546875,0.0,435.564447046,20366000
1148,-4.6201171875,-5.4833984375,-2.1826171875,-0.15185546875,0.0,56.6027453249,10244000
1149,-4.6201171875,-5.4833984375,-2.6259765625,-0.40673828125,0.0,61.7323471289,7972000
1150,-4.6201171875,-5.4833984375,-2.6259765625,-0.15185546875,0.0,61.7323471289,7972000
1151,-4.1376953125,-5.1376953125,-1.1826171875,1.09326171875,700.0,78.2125979489,8358000
1152,-3.6201171875,-5.1376953125,-1.1826171875,1.09326171875,100.0,263.34129392,11673000
1153,-4.1376953125,-6.4833984375,-1.1826171875,1.09326171875,0.0,1719.58554974,26389000
1154,-4.1376953125,-5.1376953125,-1.6259765625,1.09326171875,400.0,79.5326261627,7827000
1155,-4.1376953125,-5.1376953125,-1.1826171875,1.34814453125,1200.0,78.2125979489,8165000
1156,-4.1376953125,-6.4833984375,-1.6259765625,1.34814453125,0.0,2098.09109542,31956000
1157,-3.6201171875,-5.1376953125,-1.6259765625,1.34814453125,400.0,275.376681742,9562000
1158,-3.6201171875,-6.4833984375,-1.1826171875,1.34814453125,0.0,5718.40705463,26835000
